num,fecha,clave_edo,estado,clave_mun,municipio,categoria,tipo 
25247,2018-08-14,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
25248,2018-08-14,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
25249,2018-08-14,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
25250,2018-08-14,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
25251,2018-08-14,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
25252,2018-08-14,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
25253,2018-08-14,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
25254,2018-08-14,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
25255,2018-08-14,24,San Luis Potosí,24044,Vanegas,Vandalismo al Tren,Material Rodante
25256,2018-08-14,24,San Luis Potosí,24044,Vanegas,Vandalismo al Tren,Material Rodante
25257,2018-08-14,24,San Luis Potosí,24044,Vanegas,Vandalismo al Tren,Material Rodante
25258,2018-08-14,24,San Luis Potosí,24044,Vanegas,Vandalismo al Tren,Material Rodante
25259,2018-08-14,24,San Luis Potosí,24044,Vanegas,Vandalismo al Tren,Material Rodante
25260,2018-08-14,24,San Luis Potosí,24044,Vanegas,Vandalismo al Tren,Material Rodante
25261,2018-08-14,28,Tamaulipas,28009,Ciudad Madero,Vandalismo al Tren,Material Rodante
25262,2018-08-14,28,Tamaulipas,28022,Matamoros,Vandalismo al Tren,Material Rodante
25263,2018-08-15,32,Zacatecas,32010,Fresnillo,Robo a Tren,Producto/Carga
25264,2018-08-15,26,Sonora,26042,Navojoa,Vandalismo al Tren,Cierre de Angulares
25265,2018-08-15,05,Coahuila de Zaragoza,05020,Múzquiz,Vandalismo al Tren,Cierre de Angulares
25266,2018-08-15,29,Tlaxcala,29011,Muñoz de Domingo Arenas,Vandalismo al Tren,Cierre de Angulares
25267,2018-08-15,21,Puebla,21046,Chapulco,Vandalismo al Tren,Cierre de Angulares
25268,2018-08-15,30,Veracruz de Ignacio de la Llave,30006,Acultzingo,Vandalismo al Tren,Cierre de Angulares
25269,2018-08-15,13,Hidalgo,13029,Huichapan,Vandalismo al Tren,Cierre de Angulares
25270,2018-08-15,15,México,15109,Tultitlán,Robo a Tren,Producto/Carga
25271,2018-08-15,32,Zacatecas,32010,Fresnillo,Robo a Vía,Componentes de Vía
25272,2018-08-15,15,México,15091,Teoloyucan,Robo a Tren,Producto/Carga
25273,2018-08-15,10,Durango,10007,Gómez Palacio,Vandalismo al Tren,Cierre de Angulares
25274,2018-08-15,10,Durango,10007,Gómez Palacio,Vandalismo al Tren,Cierre de Angulares
25275,2018-08-15,15,México,15109,Tultitlán,Robo a Tren,Producto/Carga
25276,2018-08-15,15,México,15109,Tultitlán,Robo a Tren,Producto/Carga
25277,2018-08-15,32,Zacatecas,32036,Ojocaliente,Robo a Vía,Componentes de Vía
25278,2018-08-15,15,México,15109,Tultitlán,Robo a Tren,Producto/Carga
25279,2018-08-15,26,Sonora,26030,Hermosillo,Vandalismo al Tren,Material Rodante
25280,2018-08-15,01,Aguascalientes,01001,Aguascalientes,Vandalismo al Tren,Cierre de Angulares
25281,2018-08-15,32,Zacatecas,32026,Mazapil,Robo a Tren,Producto/Carga
25282,2018-08-15,05,Coahuila de Zaragoza,05035,Torreón,Robo a Tren,Producto/Carga
25283,2018-08-15,14,Jalisco,14098,Tlaquepaque,Vandalismo al Tren,Material Rodante
25284,2018-08-15,21,Puebla,21046,Chapulco,Robo a Tren,Producto/Carga
25285,2018-08-15,25,Sinaloa,25013,Mocorito,Vandalismo al Tren,Cierre de Angulares
25286,2018-08-15,26,Sonora,26016,Benjamín Hill,Vandalismo al Tren,Cierre de Angulares
25287,2018-08-15,14,Jalisco,14053,Lagos de Moreno,Vandalismo al Tren,Cierre de Angulares
25288,2018-08-15,22,Querétaro,22011,El Marqués,Vandalismo al Tren,Cierre de Angulares
25289,2018-08-15,06,Colima,06004,Coquimatlán,Robo a Vía,Componentes de Vía
25290,2018-08-15,10,Durango,10007,Gómez Palacio,Vandalismo al Tren,Cierre de Angulares
25291,2018-08-15,26,Sonora,26043,Nogales,Vandalismo al Tren,Cierre de Angulares
25292,2018-08-15,11,Guanajuato,11007,Celaya,Vandalismo al Tren,Cierre de Angulares
25293,2018-08-15,14,Jalisco,14098,Tlaquepaque,Vandalismo al Tren,Cierre de Angulares
25294,2018-08-15,26,Sonora,26042,Navojoa,Vandalismo al Tren,Cierre de Angulares
25295,2018-08-15,28,Tamaulipas,28022,Matamoros,Vandalismo al Tren,Material Rodante
25296,2018-08-15,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
25297,2018-08-15,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
25298,2018-08-15,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
25299,2018-08-15,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
25300,2018-08-15,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
25301,2018-08-15,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
25302,2018-08-15,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
25303,2018-08-15,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
25304,2018-08-15,28,Tamaulipas,28027,Nuevo Laredo,Vandalismo al Tren,Material Rodante
25305,2018-08-15,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
25306,2018-08-15,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
25307,2018-08-15,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
25308,2018-08-15,15,México,15106,Toluca,Vandalismo al Tren,Material Rodante
25309,2018-08-15,15,México,15106,Toluca,Vandalismo al Tren,Material Rodante
25310,2018-08-15,11,Guanajuato,11009,Comonfort,Vandalismo al Tren,Material Rodante
25311,2018-08-15,28,Tamaulipas,28009,Ciudad Madero,Vandalismo al Tren,Material Rodante
25312,2018-08-15,28,Tamaulipas,28009,Ciudad Madero,Vandalismo al Tren,Material Rodante
25313,2018-08-16,26,Sonora,26042,Navojoa,Vandalismo al Tren,Cierre de Angulares
25314,2018-08-16,26,Sonora,26020,Carbó,Vandalismo al Tren,Cierre de Angulares
25315,2018-08-16,01,Aguascalientes,01011,San Francisco de los Romo,Vandalismo al Tren,Cierre de Angulares
25316,2018-08-16,26,Sonora,26042,Navojoa,Vandalismo al Tren,Cierre de Angulares
25317,2018-08-16,26,Sonora,26042,Navojoa,Vandalismo al Tren,Cierre de Angulares
25318,2018-08-16,05,Coahuila de Zaragoza,05035,Torreón,Vandalismo al Tren,Cierre de Angulares
25319,2018-08-16,22,Querétaro,22014,Querétaro,Robo a Tren,Producto/Carga
25320,2018-08-16,15,México,15096,Tequixquiac,Vandalismo al Tren,Cierre de Angulares
25321,2018-08-16,21,Puebla,21099,Cañada Morelos,Robo a Tren,Producto/Carga
25322,2018-08-16,11,Guanajuato,11044,Villagrán,Robo a Vía,Componentes de Vía
25323,2018-08-16,25,Sinaloa,25006,Culiacán,Vandalismo al Tren,Cierre de Angulares
25324,2018-08-16,11,Guanajuato,11017,Irapuato,Vandalismo al Tren,Cierre de Angulares
25325,2018-08-16,25,Sinaloa,25010,El Fuerte,Vandalismo al Tren,Material Rodante
25326,2018-08-16,26,Sonora,26048,Puerto Peñasco,Vandalismo al Tren,Cierre de Angulares
25327,2018-08-16,05,Coahuila de Zaragoza,05035,Torreón,Robo a Tren,Producto/Carga
25328,2018-08-16,01,Aguascalientes,01001,Aguascalientes,Vandalismo al Tren,Cierre de Angulares
25329,2018-08-16,26,Sonora,26016,Benjamín Hill,Vandalismo al Tren,Cierre de Angulares
25330,2018-08-16,11,Guanajuato,11027,Salamanca,Robo a Vía,Componentes de Vía
25331,2018-08-16,14,Jalisco,14098,Tlaquepaque,Vandalismo al Tren,Personas Ajenas
25332,2018-08-16,22,Querétaro,22011,El Marqués,Robo a Tren,Producto/Carga
25333,2018-08-16,26,Sonora,26016,Benjamín Hill,Robo a Tren,Producto/Carga
25334,2018-08-16,25,Sinaloa,25006,Culiacán,Vandalismo al Tren,Cierre de Angulares
25335,2018-08-16,26,Sonora,26029,Guaymas,Vandalismo al Tren,Cierre de Angulares
25336,2018-08-16,10,Durango,10007,Gómez Palacio,Vandalismo al Tren,Cierre de Angulares
25337,2018-08-16,26,Sonora,26030,Hermosillo,Vandalismo al Tren,Tren Dividido
25338,2018-08-16,25,Sinaloa,25006,Culiacán,Vandalismo al Tren,Material Rodante
25339,2018-08-16,01,Aguascalientes,01001,Aguascalientes,Vandalismo al Tren,Cierre de Angulares
25340,2018-08-16,05,Coahuila de Zaragoza,05035,Torreón,Robo a Tren,Producto/Carga
25341,2018-08-16,08,Chihuahua,08011,Camargo,Vandalismo al Tren,Cierre de Angulares
25342,2018-08-16,30,Veracruz de Ignacio de la Llave,30174,Tierra Blanca,Robo a Vía,Componentes de Vía
25343,2018-08-16,25,Sinaloa,25006,Culiacán,Vandalismo al Tren,Cierre de Angulares
25344,2018-08-16,21,Puebla,21151,Santo Tomás Hueyotlipan,Vandalismo al Tren,Cierre de Angulares
25345,2018-08-16,13,Hidalgo,13044,Nopala de Villagrán,Vandalismo al Tren,Material Rodante
25346,2018-08-16,11,Guanajuato,11023,Pénjamo,Robo a Tren,Producto/Carga
25347,2018-08-16,11,Guanajuato,11027,Salamanca,Robo a Vía,Componentes de Vía
25348,2018-08-16,15,México,15016,Axapusco,Robo a Tren,Producto/Carga
25349,2018-08-16,13,Hidalgo,13029,Huichapan,Vandalismo al Tren,Cierre de Angulares
25350,2018-08-16,26,Sonora,26029,Guaymas,Robo a Vía,Componentes de Vía
25351,2018-08-16,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
25352,2018-08-16,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
25353,2018-08-16,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
25354,2018-08-16,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
25355,2018-08-16,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
25356,2018-08-16,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
25357,2018-08-16,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
25358,2018-08-16,28,Tamaulipas,28009,Ciudad Madero,Vandalismo al Tren,Material Rodante
25359,2018-08-17,13,Hidalgo,13029,Huichapan,Robo a Tren,Producto/Carga
25360,2018-08-17,13,Hidalgo,13044,Nopala de Villagrán,Vandalismo al Tren,Cierre de Angulares
25361,2018-08-17,01,Aguascalientes,01001,Aguascalientes,Vandalismo al Tren,Cierre de Angulares
25362,2018-08-17,13,Hidalgo,13029,Huichapan,Robo a Tren,Producto/Carga
25363,2018-08-17,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Cierre de Angulares
25364,2018-08-17,13,Hidalgo,13029,Huichapan,Robo a Tren,Producto/Carga
25365,2018-08-17,26,Sonora,26048,Puerto Peñasco,Vandalismo al Tren,Cierre de Angulares
25366,2018-08-17,05,Coahuila de Zaragoza,05025,Piedras Negras,Robo a Tren,Producto/Carga
25367,2018-08-17,28,Tamaulipas,28027,Nuevo Laredo,Robo a Tren,Material Rodante
25368,2018-08-17,22,Querétaro,22011,El Marqués,Vandalismo en Vía,Componentes de Señales
25369,2018-08-17,25,Sinaloa,25006,Culiacán,Vandalismo al Tren,Cierre de Angulares
25370,2018-08-17,13,Hidalgo,13029,Huichapan,Vandalismo en Vía,Obstrucción de Vía
25371,2018-08-17,26,Sonora,26020,Carbó,Vandalismo al Tren,Cierre de Angulares
25372,2018-08-17,01,Aguascalientes,01001,Aguascalientes,Robo a Tren,Producto/Carga
25373,2018-08-17,30,Veracruz de Ignacio de la Llave,30099,Maltrata,Vandalismo al Tren,Cierre de Angulares
25374,2018-08-17,30,Veracruz de Ignacio de la Llave,30115,Nogales,Vandalismo al Tren,Cierre de Angulares
25375,2018-08-17,26,Sonora,26047,Pitiquito,Vandalismo al Tren,Cierre de Angulares
25376,2018-08-17,13,Hidalgo,13044,Nopala de Villagrán,Vandalismo al Tren,Cierre de Angulares
25377,2018-08-17,25,Sinaloa,25010,El Fuerte,Vandalismo al Tren,Material Rodante
25378,2018-08-17,15,México,15059,Nextlalpan,Robo a Tren,Producto/Carga
25379,2018-08-17,05,Coahuila de Zaragoza,05010,Frontera,Robo a Vía,Componentes de Vía
25380,2018-08-17,26,Sonora,26030,Hermosillo,Vandalismo al Tren,Cierre de Angulares
25381,2018-08-17,06,Colima,06007,Manzanillo,Vandalismo al Tren,Material Rodante
25382,2018-08-17,06,Colima,06007,Manzanillo,Vandalismo al Tren,Material Rodante
25383,2018-08-17,26,Sonora,26030,Hermosillo,Vandalismo al Tren,Material Rodante
25384,2018-08-17,14,Jalisco,14053,Lagos de Moreno,Robo a Vía,Componentes de Vía
25385,2018-08-17,13,Hidalgo,13029,Huichapan,Vandalismo al Tren,Cierre de Angulares
25386,2018-08-17,19,Nuevo León,19018,García,Robo a Vía,Componentes de Vía
25387,2018-08-17,25,Sinaloa,25006,Culiacán,Vandalismo al Tren,Cierre de Angulares
25388,2018-08-17,29,Tlaxcala,29014,Hueyotlipan,Robo a Tren,Producto/Carga
25389,2018-08-17,21,Puebla,21099,Cañada Morelos,Vandalismo en Vía,Obstrucción de Vía
25390,2018-08-17,30,Veracruz de Ignacio de la Llave,30014,Amatlán de los Reyes,Vandalismo al Tren,Cierre de Angulares
25391,2018-08-17,05,Coahuila de Zaragoza,05028,Sabinas,Vandalismo al Tren,Cierre de Angulares
25392,2018-08-17,26,Sonora,26030,Hermosillo,Vandalismo al Tren,Cierre de Angulares
25393,2018-08-17,14,Jalisco,14083,Tala,Vandalismo al Tren,Material Rodante
25394,2018-08-17,05,Coahuila de Zaragoza,05028,Sabinas,Vandalismo al Tren,Cierre de Angulares
25395,2018-08-17,24,San Luis Potosí,24028,San Luis Potosí,Robo a Tren,Producto/Carga
25396,2018-08-17,29,Tlaxcala,29014,Hueyotlipan,Vandalismo al Tren,Cierre de Angulares
25397,2018-08-17,14,Jalisco,14039,Guadalajara,Robo a Tren,Producto/Carga
25398,2018-08-17,05,Coahuila de Zaragoza,05020,Múzquiz,Vandalismo al Tren,Cierre de Angulares
25399,2018-08-17,30,Veracruz de Ignacio de la Llave,30094,Juan Rodríguez Clara,Robo a Vía,Componentes de Vía
25400,2018-08-17,21,Puebla,21151,Santo Tomás Hueyotlipan,Vandalismo al Tren,Cierre de Angulares
25401,2018-08-17,24,San Luis Potosí,24044,Vanegas,Vandalismo al Tren,Material Rodante
25402,2018-08-17,26,Sonora,26016,Benjamín Hill,Vandalismo al Tren,Cierre de Angulares
25403,2018-08-17,26,Sonora,26018,Cajeme,Robo a Tren,Producto/Carga
25404,2018-08-17,21,Puebla,21151,Santo Tomás Hueyotlipan,Robo a Tren,Producto/Carga
25405,2018-08-17,21,Puebla,21151,Santo Tomás Hueyotlipan,Robo a Tren,Producto/Carga
25406,2018-08-17,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
25407,2018-08-17,16,Michoacán de Ocampo,16052,Lázaro Cárdenas,Vandalismo al Tren,Material Rodante
25408,2018-08-17,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
25409,2018-08-17,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
25410,2018-08-17,11,Guanajuato,11037,Silao,Vandalismo al Tren,Material Rodante
25411,2018-08-17,28,Tamaulipas,28009,Ciudad Madero,Vandalismo al Tren,Material Rodante
25412,2018-08-18,26,Sonora,26018,Cajeme,Robo a Tren,Producto/Carga
25413,2018-08-18,11,Guanajuato,11005,Apaseo el Grande,Robo a Tren,Producto/Carga
25414,2018-08-18,15,México,15091,Teoloyucan,Vandalismo al Tren,Apertura de Unidades
25415,2018-08-18,11,Guanajuato,11027,Salamanca,Robo a Vía,Componentes de Vía
25416,2018-08-18,08,Chihuahua,08019,Chihuahua,Robo a Tren,Producto/Carga
25417,2018-08-18,08,Chihuahua,08019,Chihuahua,Robo a Tren,Producto/Carga
25418,2018-08-18,26,Sonora,26025,Empalme,Vandalismo al Tren,Cierre de Angulares
25419,2018-08-18,26,Sonora,26045,Opodepe,Vandalismo al Tren,Cierre de Angulares
25420,2018-08-18,21,Puebla,21046,Chapulco,Robo a Tren,Producto/Carga
25421,2018-08-18,15,México,15035,Huehuetoca,Robo a Tren,Producto/Carga
25422,2018-08-18,26,Sonora,26016,Benjamín Hill,Vandalismo al Tren,Cierre de Angulares
25423,2018-08-18,01,Aguascalientes,01007,Rincón de Romos,Robo a Tren,Producto/Carga
25424,2018-08-18,14,Jalisco,14044,Ixtlahuacán de los Membrillos,Robo a Tren,Producto/Carga
25425,2018-08-18,05,Coahuila de Zaragoza,05010,Frontera,Robo a Tren,Producto/Carga
25426,2018-08-18,29,Tlaxcala,29011,Muñoz de Domingo Arenas,Vandalismo al Tren,Cierre de Angulares
25427,2018-08-18,11,Guanajuato,11005,Apaseo el Grande,Vandalismo al Tren,Cierre de Angulares
25428,2018-08-18,05,Coahuila de Zaragoza,05033,San Pedro,Vandalismo al Tren,Cierre de Angulares
25429,2018-08-18,28,Tamaulipas,28022,Matamoros,Vandalismo al Tren,Material Rodante
25430,2018-08-18,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
25431,2018-08-18,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
25432,2018-08-18,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
25433,2018-08-18,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
25434,2018-08-18,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
25435,2018-08-18,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
25436,2018-08-18,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
25437,2018-08-18,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
25438,2018-08-18,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
25439,2018-08-18,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
25440,2018-08-18,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
25441,2018-08-18,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
25442,2018-08-18,28,Tamaulipas,28022,Matamoros,Vandalismo al Tren,Material Rodante
25443,2018-08-19,26,Sonora,26025,Empalme,Robo a Tren,Producto/Carga
25444,2018-08-19,06,Colima,06002,Colima,Vandalismo al Tren,Cierre de Angulares
25445,2018-08-19,01,Aguascalientes,01001,Aguascalientes,Vandalismo al Tren,Cierre de Angulares
25446,2018-08-19,14,Jalisco,14119,Zacoalco de Torres,Vandalismo al Tren,Material Rodante
25447,2018-08-19,06,Colima,06004,Coquimatlán,Vandalismo al Tren,Tren Dividido
25448,2018-08-19,26,Sonora,26042,Navojoa,Vandalismo al Tren,Cierre de Angulares
25449,2018-08-19,26,Sonora,26025,Empalme,Vandalismo al Tren,Cierre de Angulares
25450,2018-08-19,14,Jalisco,14097,Tlajomulco de Zúñiga,Vandalismo al Tren,Material Rodante
25451,2018-08-19,32,Zacatecas,32017,Guadalupe,Vandalismo al Tren,Cierre de Angulares
25452,2018-08-19,01,Aguascalientes,01001,Aguascalientes,Robo a Tren,Producto/Carga
25453,2018-08-19,25,Sinaloa,25006,Culiacán,Robo a Tren,Producto/Carga
25454,2018-08-19,14,Jalisco,14053,Lagos de Moreno,Vandalismo al Tren,Cierre de Angulares
25455,2018-08-19,26,Sonora,26016,Benjamín Hill,Vandalismo al Tren,Cierre de Angulares
25456,2018-08-19,11,Guanajuato,11007,Celaya,Robo a Vía,Componentes de Vía
25457,2018-08-19,19,Nuevo León,19039,Monterrey,Robo a Tren,Material Rodante
25458,2018-08-19,01,Aguascalientes,01004,Cosío,Robo a Tren,Producto/Carga
25459,2018-08-19,01,Aguascalientes,01001,Aguascalientes,Vandalismo al Tren,Cierre de Angulares
25460,2018-08-19,01,Aguascalientes,01001,Aguascalientes,Vandalismo al Tren,Cierre de Angulares
25461,2018-08-19,08,Chihuahua,08001,Ahumada,Robo a Tren,Producto/Carga
25462,2018-08-19,30,Veracruz de Ignacio de la Llave,30207,Tres Valles,Robo a Vía,Componentes de Vía
25463,2018-08-19,26,Sonora,26064,Trincheras,Vandalismo al Tren,Cierre de Angulares
25464,2018-08-19,29,Tlaxcala,29014,Hueyotlipan,Robo a Tren,Producto/Carga
25465,2018-08-19,29,Tlaxcala,29014,Hueyotlipan,Robo a Tren,Producto/Carga
25466,2018-08-19,13,Hidalgo,13029,Huichapan,Vandalismo al Tren,Material Rodante
25467,2018-08-19,25,Sinaloa,25006,Culiacán,Vandalismo al Tren,Cierre de Angulares
25468,2018-08-19,11,Guanajuato,11027,Salamanca,Vandalismo en Vía,Obstrucción de Vía
25469,2018-08-19,13,Hidalgo,13013,Atotonilco de Tula,Vandalismo al Tren,Material Rodante
25470,2018-08-19,26,Sonora,26055,San Luis Río Colorado,Robo a Vía,Componentes de Vía
25471,2018-08-19,21,Puebla,21046,Chapulco,Vandalismo al Tren,Cierre de Angulares
25472,2018-08-19,26,Sonora,26017,Caborca,Robo a Tren,Producto/Carga
25473,2018-08-19,08,Chihuahua,08037,Juárez,Robo a Tren,Producto/Carga
25474,2018-08-19,11,Guanajuato,11037,Silao,Robo a Tren,Producto/Carga
25475,2018-08-19,11,Guanajuato,11007,Celaya,Vandalismo al Tren,Material Rodante
25476,2018-08-19,26,Sonora,26043,Nogales,Vandalismo al Tren,Cierre de Angulares
25477,2018-08-19,18,Nayarit,18017,Tepic,Robo a Tren,Producto/Carga
